"time","NO2"
1741383257682,
1741383324400,
1741383390394,
1741383456759,
1741383522976,
1741383589291,
1741383655837,
1741383721991,
1741383788295,
1741383854708,
1741383920993,
1741383987273,
1741384053788,
1741384119936,
1741384186252,
1741384318951,
1741384385248,
1741384517911,
1741384584441,
1741384650593,
1741384716944,
1741384783305,
1741384849658,
1741384915863,
1741388412663,
1741388813190,
1741388945463,
1741389011814,
1741389078610,
1741389144527,
1741389277250,
1741389349127,
1741389422400,
1741389494956,
1741389567860,
1741389640774,
1741389712660,
1741389779210,
1741389845374,
1741389911733,
1741389978890,
1741390044485,
1741390110596,
1741390176946,
1741390243503,
1741390310570,
1741390376414,
1741390442765,
1741390509118,
1741390575366,
1741390641827,
1741390708157,
1741390774535,
1741390840895,
1741390907420,
1741390975447,
1741391039756,
1741391106108,
1741391172466,
1741391238822,
1741391305177,
1741391371331,
1741391437688,
1741391504600,
1741391570400,
1741391703112,
1741391769474,
1741391835624,
1741391901979,
1741391968336,
1741392101490,
1741392167398,
1741392233741,
1741392299877,
1741392366225,
1741392432571,
1741392498922,
1741392565270,
1741392631620,
1741392697967,
1741392764115,
1741392896817,
1741392968697,
1741393041608,
1741393114714,
1741393187626,
1741393260735,
1741393332413,
1741393398765,
1741393465123,
1741393531498,
1741393597624,
1741393663978,
1741393730332,
1741393796685,
1741393863410,
1741393929396,
1741393995751,
1741394061901,
1741394128213,
1741394194613,
1741394260974,
1741394327337,
1741394393700,
1741394461203,
1741394592560,
1741394659910,
1741394725245,
1741394791604,
1741394857962,
1741394924322,
1741394990676,
1741395057370,
1741395123395,
1741395189550,
1741395255905,
1741395322171,
1741395388830,
1741395454977,
1741395521329,
1741395587486,
1741395653842,
1741395720147,
1741395787372,
1741395919267,
1741395985623,
1741396051778,
1741396118133,
1741396184489,
1741396250843,
1741396317201,
1741396383554,
1741396449910,
1741396516590,
1741396582419,
1741396648771,
1741396781483,
1741396847839,
1741396914169,
1741396980546,
1741397113550,
1741397184941,
1741397257851,
1741397330780,
1741397403873,
1741397476786,
1741397548672,
1741397681384,
1741397747739,
1741397880286,
1741397946603,
1741398012962,
1741398079353,
1741398147213,
1741398211872,
1741398283914,
1741398355810,
1741398429140,
1741398502720,
1741398575182,
1741398648101,
1741398719924,
1741398786221,
1741398852716,
1741398985224,
1741399051548,
1741399117882,
1741399184209,
1741399250551,
1741399317330,
1741399455281,
1741399526966,
1741399600840,
1741399673188,
1741399745908,
1741399818820,
1741399890708,
1741399957700,
1741400023425,
1741400089662,
1741400156150,
1741400222499,
1741400288658,
1741400354971,
1741400421297,
1741400487629,
1741400553950,
1741400620271,
1741400686767,
1741400752914,
1741400819242,
1741400885624,
1741400951895,
1741401018432,
1741401084579,
1741401150932,
1741401217291,
1741401283555,
1741401349853,
1741401416184,
1741401482516,
1741401548838,
1741401615271,
1741401681625,
1741401747906,
1741401814176,
1741401880552,
1741401946911,
1741402013163,
1741402079478,
1741402212130,
1741402278509,
1741402344847,
1741402411107,
1741402477572,
1741402543735,
1741402610530,
1741402676543,
1741402742701,
1741402875345,
1741402941778,
1741403008880,
1741403074314,
1741403206944,
1741403278837,
1741403351768,
1741403424728,
1741403497786,
1741403570638,
1741403642578,
1741403708833,
1741403775222,
1741403841646,
1741403907866,
1741403974142,3.285338194
1741404040466,
1741404106827,3.285338194
1741404174956,
1741404239563,3.284112388
1741404305762,3.284725291
1741404372154,3.285338194
1741404438410,3.285338194
1741404504753,3.284725291
1741404571850,3.285338194
1741404637533,3.284725291
1741404703880,3.285338194
1741404770223,3.285338194
1741404836430,3.284725291
1741404969122,3.285338194
1741405035431,3.285338194
1741405101752,3.285338194
1741405168810,3.285338194
1741405234459,3.285338194
1741405300918,3.285338194
1741405367278,3.284725291
1741405433427,3.285338194
1741405499788,3.285338194
1741405632585,3.285338194
1741405698740,3.285338194
1741405765640,3.285338194
1741405831391,3.285338194
1741405897783,3.284725291
1741405964201,3.284725291
1741406096771,3.284725291
1741406163430,3.285338194
1741406229412,3.285338194
1741406295734,3.284725291
1741406362180,3.284725291
1741406428454,3.284725291
1741406494992,3.284725291
1741406561592,3.284112388
1741406627840,3.285338194
1741406694203,3.285338194
1741406760793,3.285338194
1741406826838,3.285338194
1741406893304,3.285338194
1741406959509,3.285338194
1741407025886,3.284725291
1741407092286,3.285338194
1741407158486,3.284725291
1741407224894,3.284725291
1741407291252,3.284725291
1741407357538,3.285338194
1741407423891,3.285338194
1741407490171,3.284725291
1741407556478,3.284725291
1741407622776,3.284112388
1741407689211,3.285338194
1741407755446,3.285338194
1741407821893,3.284725291
1741407887480,3.285338194
1741407953368,3.284112388
1741408086300,3.285338194
1741408152351,3.285338194
1741408218838,3.285338194
1741408285198,3.285338194
1741408351350,3.285338194
1741408417742,3.284725291
1741408484470,3.285338194
1741408550420,3.285338194
1741408616656,3.285338194
1741408682974,3.284725291
1741408749299,3.285338194
1741408815822,3.285338194
1741408881947,3.284725291
1741408948325,3.285338194
1741409014689,3.284725291
1741409080970,3.285338194
1741409147297,3.284725291
1741409280356,3.285338194
1741409346277,3.285338194
1741409412706,3.284725291
1741409478925,3.284725291
1741409545255,3.285338194
1741409611651,3.285338194
1741409678400,3.285338194
1741409744392,3.285338194
1741409810558,3.285338194
1741409878277,3.284725291
1741409943233,3.285338194
1741410009537,3.284725291
1741410075865,3.285338194
1741410142224,3.284725291
1741410208688,3.285338194
1741410275450,3.285338194
1741410341178,3.284725291
1741410407533,3.284112388
1741410475723,3.285338194
1741410540164,3.284725291
1741410606581,3.284725291
1741410739313,3.285338194
1741410805452,3.285338194
1741410871781,3.285338194
1741410938110,3.285338194
1741411070871,3.285338194
1741411137710,3.285338194
1741411203545,3.285338194
1741411269932,3.284725291
1741411402426,3.285338194
1741411468690,3.285338194
1741411535147,3.284725291
1741411604341,3.285338194
1741411668956,3.284725291
1741411734414,3.285338194
1741411866726,3.285338194
1741411938699,3.285338194
1741412011511,3.285338194
1741412084595,3.285338194
1741412157413,3.285338194
1741412230451,3.284725291
1741412302226,3.285338194
1741412374138,3.284725291
1741412440578,3.285338194
1741412506929,3.285338194
1741412575744,3.284725291
1741412639425,3.284112388
1741412705792,3.285338194
1741412772147,3.284112388
1741412838429,3.285338194
1741412904879,3.284725291
1741412971175,3.285338194
1741413037396,3.284725291
1741413170800,3.285338194
1741413236507,3.285338194
1741413302785,3.284725291
1741413369146,3.284725291
1741413435359,3.284725291
1741413501683,3.285338194
1741413568195,3.285338194
1741413634359,3.285338194
1741413700665,3.284112388
1741413766994,3.285338194
1741413833449,3.285338194
1741413899786,3.284725291
1741413965971,3.284725291
1741414032298,3.284112388
1741414098646,3.285338194
1741414164949,3.285338194
1741414231278,3.284725291
1741414297712,3.284725291
1741414363926,3.285338194
1741414430257,3.284725291
1741414496700,3.284725291
1741414563240,3.285338194
1741414696255,3.284725291
1741414762402,3.285338194
1741414828756,3.284725291
1741414895490,3.285338194
1741415027832,3.285338194
1741415094170,3.285338194
1741415160525,3.285338194
1741415226880,3.284725291
1741415293300,3.285338194
1741415359382,3.285338194
1741415425651,3.285338194
1741415492450,3.285338194
1741415558448,3.284725291
1741415624624,3.284112388
1741415690946,3.285338194
1741415757274,3.285338194
1741415823663,3.285338194
1741415889919,3.285338194
1741415956374,3.285338194
1741416022578,3.284725291
1741416088900,3.284725291
1741416155232,3.284725291
1741416221551,3.284725291
1741416287874,3.284112388
1741416420606,3.285338194
1741416486984,3.284725291
1741416553363,3.285338194
1741416618492,3.284725291
1741416684845,3.284725291
1741416751151,3.284725291
1741416817468,3.285338194
1741416950117,3.284725291
1741417016485,3.284725291
1741417082962,3.285338194
1741417149860,3.284725291
1741417215548,3.285338194
1741417414462,3.284725291
1741417480884,3.285338194
1741417547360,3.285338194
1741417613479,3.285338194
1741417679735,3.285338194
1741417746900,3.285338194
1741417878741,3.284112388
1741417945135,3.284725291
1741418011320,3.285338194
1741418077622,3.285338194
1741418144120,3.285338194
1741418210284,3.285338194
1741418276724,3.285338194
1741418343158,3.284725291
1741418409434,3.284112388
1741418475584,3.285338194
1741418541935,3.285338194
1741418608229,3.285338194
1741418674643,3.284725291
1741418740997,3.284725291
1741418807374,3.285338194
1741418875729,3.285338194
1741418940700,3.285338194
1741419006303,3.285338194
1741419072692,3.285338194
1741419139610,3.284725291
1741419205373,3.285338194
1741419271795,3.284725291
1741419338162,3.284725291
1741419404525,3.285338194
1741419536994,3.285338194
1741419603385,3.284725291
1741419669655,3.285338194
1741419868621,3.285338194
1741419940481,3.285338194
1741420013567,3.285338194
1741420086465,3.285338194
1741420159314,3.285338194
1741420232397,3.284725291
1741420310778,3.285338194
1741420377254,3.284725291
1741420443608,3.285338194
1741420509797,3.284725291
1741420642463,3.285338194
1741420708774,3.285338194
1741420775550,3.285338194
1741420841442,3.285338194
1741420907722,3.284725291
1741420976322,3.285338194
1741421040640,3.285338194
1741421106802,3.285338194
1741421173630,3.285338194
1741421239524,3.285338194
1741421305738,3.285338194
1741421372800,3.285338194
1741421438400,3.285338194
1741421504760,3.285338194
1741421571120,3.284725291
1741421637397,3.285338194
1741421703805,3.285338194
1741421770610,3.284725291
1741421836407,3.284112388
1741421902898,3.284725291
1741422035387,3.285338194
1741422101659,3.284112388
1741422168870,3.285338194
1741422234440,3.284112388
1741422300792,3.285338194
1741422366987,3.285338194
1741422433296,3.285338194
1741422499713,3.285338194
1741422566415,3.285338194
1741422632979,3.285338194
1741422699121,3.285338194
1741422765440,3.285338194
1741422831861,3.284725291
1741422898184,3.284112388
1741422964451,3.285338194
1741423030718,3.284725291
1741423097340,3.284725291
1741423163396,3.285338194
1741423229751,3.285338194
1741423296980,3.284725291
1741423362399,3.285338194
1741423428806,3.285338194
1741423494993,3.285338194
1741423561310,3.285338194
1741423627647,3.285338194
1741423693980,3.284112388
1741423760318,3.285338194
1741423826639,3.285338194
1741423959281,3.285338194
1741424025622,3.285338194
1741424092148,3.285338194
1741424158298,3.284725291
1741424224591,3.284112388
1741424291800,3.284725291
1741424357240,3.284725291
1741424423613,3.284725291
1741424490740,3.285338194
1741424555183,3.284725291
1741424621502,3.284725291
1741424687917,3.285338194
1741424754151,3.284725291
1741424820675,3.285338194
1741424886811,3.285338194
1741424953187,3.285338194
1741425019463,3.284112388
1741425085824,3.284725291
1741425152108,3.284725291
1741425284891,3.284112388
1741425351242,3.285338194
1741425417581,3.285338194
1741425483829,3.285338194
1741425555630,3.284725291
1741425621984,3.284112388
1741425688242,3.284725291
1741425754692,3.284725291
1741425820893,3.284112388
1741425887218,3.285338194
1741425953653,3.285338194
1741426019907,3.285338194
1741426086196,3.285338194
1741426152616,3.285338194
1741426218846,3.284725291
1741426285939,3.284112388
1741426351503,3.284725291
1741426417896,3.284725291
1741426484155,3.284725291
1741426550539,3.285338194
1741426616800,3.284725291
1741426683122,3.285338194
1741426749606,3.285338194
1741426815959,3.285338194
1741426882170,3.285338194
1741426948556,3.284725291
1741427014831,3.284725291
1741427081112,3.284725291
1741427147561,3.285338194
1741427213888,3.284725291
1741427280193,3.285338194
1741427346479,3.285338194
1741427479308,3.284725291
1741427545535,3.285338194
1741427611894,3.284725291
1741427678202,3.284725291
1741427744469,3.285338194
1741427810808,3.284725291
1741427877338,3.285338194
1741427943492,3.284725291
1741428009849,3.285338194
1741428076151,3.285338194
1741428142566,3.285338194
1741428208760,3.285338194
1741428275310,3.284725291
1741428341643,3.284725291
1741428407998,3.284725291
1741428475608,3.285338194
1741428540560,3.284725291
1741428606868,3.284112388
1741428673231,3.285338194
1741428739477,3.284725291
1741428805940,3.285338194
1741428872186,3.284112388
1741428938656,3.284725291
1741429071103,3.284112388
1741429137543,3.284112388
1741429203880,3.284725291
1741429336510,3.284725291
1741429402773,3.284725291
1741429469570,3.284725291
1741429535445,3.285338194
1741429601776,3.285338194
1741429668117,3.285338194
