"time","Umidade"
1741619606673,52.18
1741619673280,52.18
1741619739361,52.11
1741619805734,52.09
1741619871885,52.09
1741619938253,52.12
1741620004555,52.03
1741620070969,52.04
1741620203684,51.95
1741620270390,51.93
1741620336196,51.9
1741620402551,51.87
1741620468909,51.86
1741620535165,51.83
1741620667986,51.8
1741620739867,51.76
1741620812775,51.79
1741620885684,51.75
1741620965199,51.77
1741621031709,51.71
1741621110149,51.67
1741621176504,51.63
1741621242863,51.63
1741621309120,51.61
1741621377152,51.61
1741621441735,51.55
1741621508790,51.54
1741621574447,51.53
1741621640790,51.51
1741621707149,51.52
1741621773705,51.48
1741621839858,51.48
1741621906700,51.46
1741621972369,51.44
1741622105930,51.46
1741622171456,51.45
1741622237806,51.41
1741622370321,51.38
1741622436680,51.4
1741622503460,51.33
1741622569398,51.29
1741622635766,51.26
1741622702112,51.21
1741622768485,51.23
1741622834629,51.22
1741622967334,51.17
1741623039164,51.14
1741623112132,51.14
1741623185560,51.13
1741623258500,51.08
1741623331680,51.1
1741623402846,51.03
1741623469311,51.03
1741623535545,51.05
1741623602230,50.97
1741623668383,50.97
1741623734539,50.94
1741623800887,50.92
1741623867145,50.92
1741623933804,50.9
1741623999956,50.91
1741624066424,50.86
1741624132678,50.87
1741624199260,50.82
1741624265590,50.84
1741624332154,50.83
1741624398299,50.77
1741624464657,50.74
1741624531160,50.52
1741624597373,50.51
1741624663728,50.17
1741624730810,49.42
1741624796439,48.91
1741624862591,48.42
1741624928948,48.6
1741624995300,48.14
1741625128150,47.84
1741625194368,47.63
1741625260733,47.36
1741625327820,47.4
1741625393242,47.43
1741625459592,47.5
1741625525949,47.48
1741625592302,47.49
1741625658657,47.72
1741625725140,47.64
1741625791177,47.6
1741625857524,47.67
1741625923880,47.89
1741625990245,48.15
1741626056586,48.21
1741626122930,48.19
1741626189178,48.18
1741626255625,48.15
1741626321769,48.17
1741626388122,48.15
1741626454485,48.16
1741626520820,48.2
1741626587128,48.25
1741626653360,48.37
1741626719880,48.42
1741626786320,48.37
1741626852376,48.24
1741626918732,48.31
1741626985820,48.24
1741627051435,48.36
1741627117792,48.29
1741627184360,48.26
1741627250293,48.31
1741627316653,48.29
1741627383500,48.3
1741627449353,48.2
1741627515711,48.3
1741627648423,48.34
1741627713752,48.4
1741627779899,48.34
1741627846260,48.35
1741627912614,48.49
1741627978975,48.4
1741628141652,48.84
1741628213278,41.14
1741628280290,39.82
1741628352379,39.3
1741628418951,38.97
1741628485519,38.72
1741628552100,38.84
1741628618458,38.98
1741628685200,39.28
1741628751618,39.56
1741628818158,39.9
1741628884529,40.18
1741628951162,40.36
1741629017653,40.56
1741629084210,40.66
1741629150618,40.66
1741629217137,40.68
1741629754564,40.95
1741629820894,40.96
1741629887292,41.2
1741629953688,41.6
1741630086489,42.5
1741630152884,42.82
1741630285675,43.51
1741630352770,43.63
1741630424810,43.79
1741630503894,43.86
1741630570294,43.82
1741630643392,43.74
1741630716492,43.52
1741630795191,43.44
1741630927984,43.23
1741630994381,43.35
1741631060783,43.52
1741631127180,43.77
1741631193862,43.96
1741631259981,44
1741631326376,44.1
1741631392779,44.01
1741631459183,43.98
1741631525577,43.97
1741631591981,43.99
1741631658375,43.93
1741631724780,43.86
1741631791189,43.89
1741631857592,43.74
1741631923973,43.66
1741632056774,43.37
1741632123175,43.25
1741632195164,43.17
1741632328297,43.37
1741632394871,43.46
1741632461277,43.48
1741632527683,43.49
1741632594940,43.54
1741632660572,43.57
1741632793295,43.58
1741632859706,43.57
1741632926100,43.62
1741632992498,43.57
1741633064489,43.53
1741633137599,43.45
1741633210701,43.4
1741633283797,43.53
1741633356894,43.55
1741633428903,43.48
1741633495297,43.37
1741633561699,43.83
1741633628920,44.36
1741633694490,44.13
1741633760884,43.93
1741633827294,43.65
1741633893889,43.61
1741633960870,43.48
1741634026486,43.44
1741634092877,43.42
1741634159285,43.39
1741634292770,43.52
1741634358477,43.42
1741634424872,43.42
1741634491290,43.43
1741634557672,43.34
1741634624840,43.31
1741634690470,43.3
1741634756873,43.26
1741634828758,43.2
1741634895840,43.19
1741634961408,43.18
1741635094660,43.15
1741635160395,43.12
1741635226721,43.17
1741635293450,43.09
1741635359377,43.82
1741635425710,45.83
1741635492280,47.2
1741635558353,47.98
1741635691800,47.77
1741635762896,47.04
1741635835845,46.51
1741635908804,46.08
1741635981758,45.74
1741636054715,45.57
1741636127673,45.45
1741636199543,45.24
1741636265874,45.14
1741636398547,44.92
1741636464903,44.71
1741636531246,44.61
1741636597569,44.4
1741636663893,44.29
1741636730218,44.09
1741636796544,44.09
1741636862866,44.09
1741636929197,44.12
1741636995529,44.25
1741637061857,44.29
1741637128185,44.2
1741637194509,44.19
1741637260837,45.14
1741637327153,47.62
1741637393488,48.74
1741637459818,49.65
1741637526151,49.25
1741637592474,48.54
1741637658795,47.85
1741637725128,47.24
1741637791454,46.83
1741637857784,46.51
1741637924980,46.27
1741637990429,46.09
1741638056762,46.07
1741638123890,45.98
1741638189407,45.81
1741638322670,45.27
1741638454722,44.94
1741638521530,44.93
1741638587379,44.74
1741638653711,44.7
1741638720310,44.98
1741638852699,45.64
1741638919180,45.92
1741638985343,46.14
1741639051678,46.31
1741639184333,46.7
1741639256213,46.91
1741639329167,47.2
1741639402124,47.33
1741639475770,47.38
1741639548380,47.4
1741639621240,47.58
1741639693948,47.59
1741639766914,47.71
1741639838796,47.79
1741639905115,47.55
1741639971447,47.68
1741640104127,48.15
1741640170460,48.11
1741640236897,48.17
1741640303449,48.25
1741640369945,48.42
1741640502613,48.21
1741640568935,48.36
1741640635266,48.03
1741640701597,48.05
1741640767924,48.3
1741640834249,48.32
1741640900574,48.11
1741640966903,48.37
1741641033240,48.45
1741641099559,48.27
1741641165890,48.53
1741641232219,48.44
1741641304930,48.82
1741641370412,49.05
1741641436743,48.53
1741641503680,48.62
1741641569397,48.6
1741641635728,48.64
1741641702540,48.8
1741641768378,49.1
1741641834711,49.31
1741641901510,49.35
1741641967360,49.02
1741642033691,49.52
1741642100200,49.3
1741642166340,49.35
1741642232678,49.48
1741642299600,49.65
1741642431659,49.95
1741642497993,50.22
1741642630642,50.23
1741642696982,49.87
1741642763308,50.24
1741642829628,50.32
1741642895956,50.4
1741642962283,50.5
1741643028623,50.58
1741643161279,50.78
1741643227595,50.78
1741643299469,50.82
1741643372433,50.97
1741643445415,50.96
1741643518353,51.21
1741643591321,51.06
1741643663185,51.23
1741643729547,50.97
1741643795868,51.38
1741643862192,51.57
1741643928521,51.45
1741643994852,51.62
1741644061184,51.72
1741644127506,51.61
1741644193837,51.6
1741644260163,51.96
1741644326487,52.15
1741644392821,52.21
1741644459146,52.25
1741644525491,52.17
1741644658136,52.59
1741644724467,52.56
1741644790787,52.61
1741644923451,52.71
1741644989771,52.76
1741645056116,52.9
1741645122424,53.07
1741645188759,52.91
1741645255840,53.05
1741645321409,53.03
1741645387739,53.19
1741645454670,53.21
1741645520383,53.1
1741645586723,53.35
1741645653520,53.34
1741645785721,53.3
1741645852310,53.38
1741645918357,53.62
1741645990240,53.57
1741646063187,53.6
1741646142787,53.73
1741646209111,53.71
1741646282760,53.68
1741646355310,54
1741646426904,53.78
1741646493236,53.88
1741646559577,53.95
1741646625897,53.89
1741646692223,53.84
1741646758550,54.06
1741646824875,53.99
1741646891202,54.06
1741646957530,54.11
1741647023866,54.2
1741647090196,54.28
1741647156511,54.19
1741647222843,54.25
1741647289175,54.33
1741647355539,54.37
1741647421856,54.37
1741647488185,54.45
1741647554512,54.41
1741647620833,54.55
1741647687164,54.51
1741647753497,54.65
1741647819823,54.47
1741647886150,54.63
1741647952477,54.72
1741648018806,54.61
1741648085137,54.6
1741648151464,54.67
1741648217900,54.74
1741648350957,54.76
1741648417278,54.86
1741648483615,54.83
1741648549940,54.89
1741648616263,54.83
1741648682603,54.86
1741648748931,54.88
1741648815257,54.94
1741648881575,55.03
1741648947907,54.82
1741649014224,54.81
1741649080567,54.85
1741649146882,55.03
1741649213218,54.99
1741649279548,54.88
1741649345868,55.02
1741649478532,54.93
1741649544860,54.96
1741649611176,54.91
1741649677513,54.91
1741649743840,54.82
1741649810166,54.8
1741649877839,54.85
1741649942821,54.93
1741650009156,54.86
1741650075478,54.91
1741650141798,54.89
1741650208133,54.98
1741650340788,55.12
1741650407122,55.13
1741650476361,55.17
1741650539777,55.2
1741650606102,55.19
1741650672434,55.26
1741650738763,55.24
1741650805840,55.34
1741650870376,55.26
1741650936704,55.45
1741651003530,55.39
1741651069383,55.45
1741651202489,55.37
1741651268371,55.39
1741651334682,55.36
1741651401130,55.45
1741651467345,55.42
1741651533674,55.44
1741651600200,55.43
1741651666329,55.46
1741651732650,55.42
1741651798987,55.42
1741651865321,55.43
1741651931637,55.51
1741651997964,55.53
1741652064294,55.6
1741652130632,55.6
1741652263276,55.58
1741652329609,55.6
1741652395937,55.59
1741652462302,55.67
1741652528595,55.66
1741652594919,55.67
1741652661250,55.71
1741652727578,55.61
1741652793936,55.63
1741652860236,55.69
1741652926558,55.78
1741652992882,55.74
1741653059220,55.69
1741653125539,55.74
1741653191875,55.76
1741653258189,55.68
1741653324527,55.76
1741653390860,55.72
1741653457185,55.71
1741653523513,55.71
1741653589840,55.82
1741653656163,55.67
1741653722491,55.76
1741653788823,55.75
1741653855147,55.85
1741653921467,55.82
1741653987797,55.78
1741654054134,55.74
1741654120464,55.8
1741654186782,55.86
1741654253114,55.93
1741654319440,55.89
1741654452111,55.79
1741654518432,55.85
1741654590341,55.86
1741654656674,55.83
1741654722986,55.8
1741654789314,55.83
1741654855643,55.82
1741654921978,55.74
1741654988308,55.9
1741655054628,55.94
1741655120961,55.93
1741655187288,55.87
1741655253606,55.91
1741655319941,55.87
1741655386282,55.84
1741655452600,55.87
1741655518933,55.86
1741655585250,55.88
1741655651584,55.99
1741655717902,55.88
1741655784233,55.87
1741655850572,55.83
1741655916898,55.77
1741655983218,55.75
1741656049661,55.75
1741656116202,55.84
1741656182712,55.79
1741656249340,55.78
1741656315374,55.84
1741656448260,55.9
1741656514353,56.01
1741656580680,55.94
1741656647700,56.05
1741656713333,56.04
1741656779691,55.99
1741656845991,56.06
1741656912323,55.98
1741656978656,56.06
1741657111308,56.07
1741657177638,56.08
1741657243955,55.91
1741657310284,55.91
1741657376654,55.92
1741657442947,55.8
1741657509269,55.85
1741657575593,55.93
1741657641925,55.86
1741657708249,55.79
1741657774585,55.9
1741657840905,55.91
1741657907235,55.87
1741657974974,55.85
1741658039888,55.92
1741658106229,56.02
1741658172547,56.01
1741658238948,55.91
1741658305298,55.84
1741658371641,55.84
1741658504216,55.72
1741658570548,55.81
1741658636877,55.81
1741658703203,55.91
1741658769526,55.85
1741658834810,55.85
1741658901141,55.83
1741658967467,55.87
1741659033812,55.89
1741659100120,55.85
1741659166452,55.84
1741659232782,55.82
1741659299950,55.87
1741659431758,55.91
1741659498920,55.93
1741659564416,55.94
1741659630748,55.84
1741659697570,55.87
1741659763394,55.84
1741659829729,55.8
1741659896490,55.85
1741659962385,55.83
1741660028703,55.86
1741660161361,55.83
1741660227703,55.86
1741660294190,55.86
1741660360357,55.79
1741660426676,55.8
1741660493100,55.74
1741660559329,55.77
1741660625689,55.83
1741660691986,55.78
1741660758315,55.79
1741660824643,55.85
1741660957293,55.86
1741661023633,55.78
1741661089963,55.81
1741661156277,55.85
1741661222611,55.8
1741661288938,55.87
1741661355262,55.79
1741661421608,55.78
1741661487931,55.78
1741661554246,55.85
1741661620570,55.87
1741661686908,55.83
1741661753232,55.88
1741661819569,55.78
1741661885915,55.8
1741661952238,55.84
1741662018572,55.84
1741662084896,55.78
1741662151223,55.76
1741662217556,55.85
1741662283890,55.82
1741662350218,55.84
1741662416538,55.86
1741662482880,55.86
1741662549201,55.81
1741662615528,55.86
1741662681856,55.79
1741662748179,55.77
1741662814505,55.89
1741662880830,55.81
1741662947154,55.9
1741663013489,55.85
1741663079819,55.82
1741663146150,55.79
1741663211424,55.83
1741663277752,55.83
1741663344860,55.8
1741663410404,55.74
1741663476737,55.76
1741663543720,55.82
1741663609394,55.89
1741663677171,55.87
1741663742470,55.88
1741663808375,55.85
1741663874698,55.87
1741663941145,55.85
1741664007698,55.84
1741664074195,55.86
1741664140526,55.88
1741664273183,55.93
1741664339505,55.9
1741664405837,55.99
1741664538491,55.94
1741664604824,55.89
1741664671152,55.93
1741664737480,55.93
1741664803804,55.94
1741664870133,55.93
1741664936464,55.94
1741665002799,56.02
1741665069120,56.02
1741665135464,55.99
1741665201768,55.98
1741665268104,55.99
1741665334432,56.03
1741665400761,56.01
1741665467109,56.02
1741665533446,56.03
1741665599764,56.01
1741665666930,56.09
1741665732427,56.02
1741665798754,56.03
1741665865790,56.02
1741665931410,55.99
1741665997729,56.02
1741666064550,55.99
1741666130394,56
1741666196720,56.04
1741666329382,56.07
1741666395710,56.05
1741666462290,56.06
1741666594686,56.08
1741666661190,56.09
1741666727347,56.07
1741666793669,56.07
1741666859996,56.07
1741666926331,56.04
1741666992656,56.06
1741667058978,56.05
1741667125317,56.07
1741667191631,56.04
1741667257965,56
1741667324292,56
1741667390615,56.05
1741667456946,56.07
1741667523278,56.05
1741667589602,56.05
1741667655934,56.02
1741667721215,56
1741667787538,56.03
1741667853873,56.01
1741667920199,56.06
1741667986529,56.01
1741668052847,56.04
1741668124727,56.03
1741668191630,56.06
1741668257392,56.04
1741668323723,56.08
1741668390510,56.05
1741668456373,56.11
1741668589220,56.11
1741668721694,56.1
1741668788100,56.1
1741668854347,56.13
1741668920676,56.15
1741668987200,56.14
1741669053331,56.12
1741669119678,56.15
1741669186800,56.12
1741669252334,56.09
1741669318656,56.14
1741669384991,56.15
1741669451323,56.15
1741669517641,56.14
1741669583971,56.15
1741669650292,56.2
1741669716636,56.17
1741669782952,56.21
1741669849279,56.15
1741669915609,56.21
1741669981936,56.22
1741670048265,56.23
1741670114602,56.23
1741670180928,56.26
1741670247260,56.23
1741670313582,56.28
1741670379916,56.26
1741670446247,56.21
1741670512568,56.2
1741670578899,56.2
1741670711546,56.21
1741670777875,56.23
1741670844199,56.26
1741670910543,56.28
1741670976865,56.29
1741671043183,56.29
1741671109512,56.27
1741671177364,56.29
1741671242174,56.23
1741671308495,56.3
1741671374823,56.34
1741671441148,56.36
1741671507481,56.35
1741671573812,56.38
1741671640131,56.41
1741671706466,56.4
1741671839122,56.4
1741671905689,56.41
1741671972111,56.39
1741672038607,56.38
1741672104942,56.42
1741672171275,56.35
1741672237601,56.39
1741672303929,56.42
1741672370257,56.38
1741672435538,56.41
1741672501877,56.41
1741672568192,56.42
1741672634530,56.43
1741672700872,56.41
1741672833534,56.41
1741672899859,56.45
1741672966194,56.44
1741673032519,56.43
1741673098851,56.46
1741673165180,56.46
1741673231498,56.43
1741673297828,56.4
1741673364160,56.4
1741673430498,56.41
1741673496806,56.43
1741673563134,56.41
1741673629466,56.43
1741673695799,56.42
1741673762124,56.47
